2011-09-02 16:00:00,1112194.15
2011-09-06 16:00:00,1119144.45
2011-09-07 16:00:00,1123496.7
2011-09-08 16:00:00,1123697.55
2011-09-09 16:00:00,1116297.6
2011-09-12 16:00:00,1118947.75
2011-09-13 16:00:00,1124572.75
2011-09-14 16:00:00,1130024.5
2011-09-15 16:00:00,1133815.55
2011-09-16 16:00:00,1142600.95
2011-09-19 16:00:00,1155897.5
2011-09-20 16:00:00,1158071.7
2011-09-21 16:00:00,1156920.35
2011-09-22 16:00:00,1145604.05
2011-09-23 16:00:00,1148301.3
2011-09-26 16:00:00,1146606.4
2011-09-27 16:00:00,1141516.65
2011-09-28 16:00:00,1139406.15
2011-09-29 16:00:00,1131787.85
2011-09-30 16:00:00,1121421.15
2011-10-03 16:00:00,1114466.75
2011-10-04 16:00:00,1111607.85
2011-10-05 16:00:00,1118317.85
2011-10-06 16:00:00,1116723.3
2011-10-07 16:00:00,1107652.75
2011-10-10 16:00:00,1129156.0
2011-10-11 16:00:00,1142541.45
2011-10-12 16:00:00,1144516.85
2011-10-13 16:00:00,1151391.9
2011-10-14 16:00:00,1165817.95
2011-10-17 16:00:00,1163915.8
2011-10-18 16:00:00,1166158.3
2011-10-19 16:00:00,1138485.85
2011-10-20 16:00:00,1134362.5
2011-10-21 16:00:00,1131071.4
2011-10-24 16:00:00,1146165.25
2011-10-25 16:00:00,1137330.55
2011-10-26 16:00:00,1140541.3
2011-10-27 16:00:00,1144745.5
2011-10-28 16:00:00,1144976.65
2011-10-31 16:00:00,1145185.15
2011-11-01 16:00:00,1136066.6
2011-11-02 16:00:00,1136807.25
2011-11-03 16:00:00,1142877.85
2011-11-04 16:00:00,1139568.65
2011-11-07 16:00:00,1138286.2
2011-11-08 16:00:00,1145829.65
2011-11-09 16:00:00,1133376.1
2011-11-10 16:00:00,1121674.95
2011-11-11 16:00:00,1120237.1
2011-11-14 16:00:00,1113573.35
2011-11-15 16:00:00,1124813.55
2011-11-16 16:00:00,1120245.5
2011-11-17 16:00:00,1112032.5
2011-11-18 16:00:00,1109409.95
2011-11-21 16:00:00,1103084.65
2011-11-22 16:00:00,1112100.35
2011-11-23 16:00:00,1101268.3
2011-11-25 16:00:00,1097579.35
2011-11-28 16:00:00,1111181.9
2011-11-29 16:00:00,1107979.2
2011-11-30 16:00:00,1117837.9
2011-12-01 16:00:00,1123887.0
2011-12-02 16:00:00,1125636.55
2011-12-05 16:00:00,1129305.6
2011-12-06 16:00:00,1126949.0
2011-12-07 16:00:00,1124749.9
2011-12-08 16:00:00,1127025.6
2011-12-09 16:00:00,1129940.25
2011-12-12 16:00:00,1127915.9
2011-12-13 16:00:00,1124290.7
2011-12-14 16:00:00,1114398.5
2011-12-15 16:00:00,1112829.65
2011-12-16 16:00:00,1114960.55
2011-12-19 16:00:00,1116615.7
2011-12-20 16:00:00,1132562.0
