2009,6,22,AKAM,Buy,100
2009,6,29,AKAM,Sell,100
2009,7,30,AKAM,Buy,100
2009,8,6,AKAM,Sell,100
2009,9,1,AKAM,Buy,100
2009,9,9,AKAM,Sell,100
2008,6,20,ALL,Buy,100
2008,6,27,ALL,Sell,100
2008,6,30,ALL,Buy,100
2008,7,8,ALL,Sell,100
2008,7,14,ALL,Buy,100
2008,7,21,ALL,Sell,100
2008,9,17,ALL,Buy,100
2008,9,24,ALL,Sell,100
2008,10,2,ALL,Buy,100
2008,10,9,ALL,Sell,100
2008,10,7,ALL,Buy,100
2008,10,14,ALL,Sell,100
2008,11,19,ALL,Buy,100
2008,11,26,ALL,Sell,100
2009,1,20,ALL,Buy,100
2009,1,27,ALL,Sell,100
2009,1,29,ALL,Buy,100
2009,2,5,ALL,Sell,100
2009,6,15,ALL,Buy,100
2009,6,22,ALL,Sell,100
2009,10,27,ALL,Buy,100
2009,11,3,ALL,Sell,100
2009,11,27,ALL,Buy,100
2009,12,4,ALL,Sell,100
2009,12,8,ALL,Buy,100
2009,12,15,ALL,Sell,100
2008,6,11,ALTR,Buy,100
2008,6,18,ALTR,Sell,100
2008,6,26,ALTR,Buy,100
2008,7,3,ALTR,Sell,100
2008,7,2,ALTR,Buy,100
2008,7,10,ALTR,Sell,100
2008,9,3,ALTR,Buy,100
2008,9,10,ALTR,Sell,100
2008,10,2,ALTR,Buy,100
2008,10,9,ALTR,Sell,100
2008,11,6,ALTR,Buy,100
2008,11,13,ALTR,Sell,100
2009,2,19,ALTR,Buy,100
2009,2,26,ALTR,Sell,100
2009,2,23,ALTR,Buy,100
2009,3,2,ALTR,Sell,100
2009,4,22,ALTR,Buy,100
2009,4,29,ALTR,Sell,100
2009,7,7,ALTR,Buy,100
2009,7,14,ALTR,Sell,100
2008,2,20,ALXN,Buy,100
2008,2,27,ALXN,Sell,100
2008,3,10,ALXN,Buy,100
2008,3,17,ALXN,Sell,100
2008,5,21,ALXN,Buy,100
2008,5,29,ALXN,Sell,100
2008,9,5,ALXN,Buy,100
2008,9,12,ALXN,Sell,100
2008,9,9,ALXN,Buy,100
2008,9,16,ALXN,Sell,100
2008,9,15,ALXN,Buy,100
2008,9,22,ALXN,Sell,100
2008,9,17,ALXN,Buy,100
2008,9,24,ALXN,Sell,100
2008,10,9,ALXN,Buy,100
2008,10,16,ALXN,Sell,100
2008,11,20,ALXN,Buy,100
2008,11,28,ALXN,Sell,100
2009,2,27,ALXN,Buy,100
2009,3,6,ALXN,Sell,100
2009,4,15,ALXN,Buy,100
2009,4,22,ALXN,Sell,100
2009,10,1,ALXN,Buy,100
2009,10,8,ALXN,Sell,100
2008,7,9,AMAT,Buy,100
2008,7,16,AMAT,Sell,100
2008,7,24,AMAT,Buy,100
2008,7,31,AMAT,Sell,100
2008,9,3,AMAT,Buy,100
2008,9,10,AMAT,Sell,100
2008,9,29,AMAT,Buy,100
2008,10,6,AMAT,Sell,100
2008,10,2,AMAT,Buy,100
2008,10,9,AMAT,Sell,100
2008,10,6,AMAT,Buy,100
2008,10,13,AMAT,Sell,100
2008,11,12,AMAT,Buy,100
2008,11,19,AMAT,Sell,100
2008,11,19,AMAT,Buy,100
2008,11,26,AMAT,Sell,100
2009,2,17,AMAT,Buy,100
2009,2,24,AMAT,Sell,100
2009,9,21,AMAT,Buy,100
2009,9,28,AMAT,Sell,100
2009,10,28,AMAT,Buy,100
2009,11,4,AMAT,Sell,100
2009,10,30,AMAT,Buy,100
2009,11,6,AMAT,Sell,100
2009,11,3,AMAT,Buy,100
2009,11,10,AMAT,Sell,100
2008,4,15,AMD,Buy,100
2008,4,22,AMD,Sell,100
2008,6,24,AMD,Buy,100
2008,7,1,AMD,Sell,100
2008,9,15,AMD,Buy,100
2008,9,22,AMD,Sell,100
2008,9,17,AMD,Buy,100
2008,9,24,AMD,Sell,100
2008,9,29,AMD,Buy,100
2008,10,6,AMD,Sell,100
2008,10,2,AMD,Buy,100
2008,10,9,AMD,Sell,100
2008,10,23,AMD,Buy,100
2008,10,30,AMD,Sell,100
2008,11,20,AMD,Buy,100
2008,11,28,AMD,Sell,100
2009,6,16,AMD,Buy,100
2009,6,23,AMD,Sell,100
2009,10,28,AMD,Buy,100
2009,11,4,AMD,Sell,100
2009,10,30,AMD,Buy,100
2009,11,6,AMD,Sell,100
2008,2,28,AMGN,Buy,100
2008,3,6,AMGN,Sell,100
2008,3,6,AMGN,Buy,100
2008,3,13,AMGN,Sell,100
2008,3,17,AMGN,Buy,100
2008,3,25,AMGN,Sell,100
2008,9,4,AMGN,Buy,100
2008,9,11,AMGN,Sell,100
2008,9,22,AMGN,Buy,100
2008,9,29,AMGN,Sell,100
2008,9,29,AMGN,Buy,100
2008,10,6,AMGN,Sell,100
2008,10,7,AMGN,Buy,100
2008,10,14,AMGN,Sell,100
2008,10,9,AMGN,Buy,100
2008,10,16,AMGN,Sell,100
2008,11,20,AMGN,Buy,100
2008,11,28,AMGN,Sell,100
2009,1,20,AMGN,Buy,100
2009,1,27,AMGN,Sell,100
2009,1,23,AMGN,Buy,100
2009,1,30,AMGN,Sell,100
2009,2,26,AMGN,Buy,100
2009,3,5,AMGN,Sell,100
2009,10,22,AMGN,Buy,100
2009,10,29,AMGN,Sell,100
2009,12,16,AMGN,Buy,100
2009,12,23,AMGN,Sell,100
2008,3,6,AMP,Buy,100
2008,3,13,AMP,Sell,100
2008,3,10,AMP,Buy,100
2008,3,17,AMP,Sell,100
2008,4,23,AMP,Buy,100
2008,4,30,AMP,Sell,100
2008,6,26,AMP,Buy,100
2008,7,3,AMP,Sell,100
2008,7,2,AMP,Buy,100
2008,7,10,AMP,Sell,100
2008,9,17,AMP,Buy,100
2008,9,24,AMP,Sell,100
2008,9,29,AMP,Buy,100
2008,10,6,AMP,Sell,100
2008,10,2,AMP,Buy,100
2008,10,9,AMP,Sell,100
2008,11,19,AMP,Buy,100
2008,11,26,AMP,Sell,100
2009,1,20,AMP,Buy,100
2009,1,27,AMP,Sell,100
2009,2,19,AMP,Buy,100
2009,2,26,AMP,Sell,100
2009,6,12,AMP,Buy,100
2009,6,19,AMP,Sell,100
2008,3,10,AMT,Buy,100
2008,3,17,AMT,Sell,100
2008,6,6,AMT,Buy,100
2008,6,13,AMT,Sell,100
2008,7,1,AMT,Buy,100
2008,7,9,AMT,Sell,100
2008,9,4,AMT,Buy,100
2008,9,11,AMT,Sell,100
2008,9,15,AMT,Buy,100
2008,9,22,AMT,Sell,100
2008,9,17,AMT,Buy,100
2008,9,24,AMT,Sell,100
2008,9,29,AMT,Buy,100
2008,10,6,AMT,Sell,100
2008,10,2,AMT,Buy,100
2008,10,9,AMT,Sell,100
2008,10,7,AMT,Buy,100
2008,10,14,AMT,Sell,100
2008,10,10,AMT,Buy,100
2008,10,17,AMT,Sell,100
2008,10,24,AMT,Buy,100
2008,10,31,AMT,Sell,100
2008,11,19,AMT,Buy,100
2008,11,26,AMT,Sell,100
2009,2,17,AMT,Buy,100
2009,2,24,AMT,Sell,100
2009,5,4,AMT,Buy,100
2009,5,11,AMT,Sell,100
2009,5,8,AMT,Buy,100
2009,5,15,AMT,Sell,100
2009,5,13,AMT,Buy,100
2009,5,20,AMT,Sell,100
2009,9,1,AMT,Buy,100
2009,9,9,AMT,Sell,100
2009,12,8,AMT,Buy,100
2009,12,15,AMT,Sell,100
2008,2,6,AMZN,Buy,100
2008,2,13,AMZN,Sell,100
2008,2,29,AMZN,Buy,100
2008,3,7,AMZN,Sell,100
2008,6,27,AMZN,Buy,100
2008,7,7,AMZN,Sell,100
2008,7,2,AMZN,Buy,100
2008,7,10,AMZN,Sell,100
2008,9,17,AMZN,Buy,100
2008,9,24,AMZN,Sell,100
2008,9,23,AMZN,Buy,100
2008,9,30,AMZN,Sell,100
2008,9,29,AMZN,Buy,100
2008,10,6,AMZN,Sell,100
2008,10,7,AMZN,Buy,100
2008,10,14,AMZN,Sell,100
2008,10,9,AMZN,Buy,100
